measure,pack,id,Ring,samp_date,spectrum,YB,YC,meanyb,meanyc,habitat,sex,age,nest,ok
1,1,BC245,2KR97782,11.6.13,COL_AM_POLLOS_0165,11.70626052,0.354049738,10.45110619,0.347007091,Forest,2,Pull,V374,1
1,2,BC245,2KR97782,11.6.13,COL_AM_POLLOS_0166,10.9752933,0.344618797,10.45110619,0.347007091,Forest,2,Pull,V374,1
1,2,BC245,2KR97782,11.6.13,COL_AM_POLLOS_0167,8.980861446,0.378157164,10.45110619,0.347007091,Forest,2,Pull,V374,1
1,2,BC245,2KR97782,11.6.13,COL_AM_POLLOS_0168,10.28566061,0.28345641,10.45110619,0.347007091,Forest,2,Pull,V374,1
1,1,BC247,2KR97784,11.6.13,COL_AM_POLLOS_0169,10.66352434,0.335867211,11.04290974,0.323102788,Forest,1,Pull,V374,1
1,1,BC247,2KR97784,11.6.13,COL_AM_POLLOS_0170,9.840687599,0.319831863,11.04290974,0.323102788,Forest,1,Pull,V374,1
1,1,BC247,2KR97784,11.6.13,COL_AM_POLLOS_0171,11.90146669,0.386911834,11.04290974,0.323102788,Forest,1,Pull,V374,1
1,2,BC247,2KR97784,11.6.13,COL_AM_POLLOS_0172,10.85411379,0.295460304,11.04290974,0.323102788,Forest,1,Pull,V374,1
1,2,BC247,2KR97784,11.6.13,COL_AM_POLLOS_0173,11.52408897,0.26960095,11.04290974,0.323102788,Forest,1,Pull,V374,1
1,2,BC247,2KR97784,11.6.13,COL_AM_POLLOS_0174,11.47357704,0.330944568,11.04290974,0.323102788,Forest,1,Pull,V374,1
1,1,BC249,2KR97786,11.6.13,COL_AM_POLLOS_0175,8.109112171,0.37483236,8.533965159,0.338374372,Forest,2,Pull,V374,1
1,1,BC249,2KR97786,11.6.13,COL_AM_POLLOS_0176,9.674076891,0.360811549,8.533965159,0.338374372,Forest,2,Pull,V374,1
1,1,BC249,2KR97786,11.6.13,COL_AM_POLLOS_0177,8.057157873,0.375146934,8.533965159,0.338374372,Forest,2,Pull,V374,1
1,2,BC249,2KR97786,11.6.13,COL_AM_POLLOS_0178,7.720678505,0.369005039,8.533965159,0.338374372,Forest,2,Pull,V374,1
1,2,BC249,2KR97786,11.6.13,COL_AM_POLLOS_0179,9.467806216,0.223447571,8.533965159,0.338374372,Forest,2,Pull,V374,1
1,2,BC249,2KR97786,11.6.13,COL_AM_POLLOS_0180,8.1749593,0.327002778,8.533965159,0.338374372,Forest,2,Pull,V374,1
1,1,BC263,2KR97795,11.6.13,COL_AM_POLLOS_0181,8.013655202,0.318840862,8.108314416,0.34647469,Forest,2,Pull,V135,1
1,1,BC263,2KR97795,11.6.13,COL_AM_POLLOS_0182,9.978298661,0.391388272,8.108314416,0.34647469,Forest,2,Pull,V135,1
1,1,BC263,2KR97795,11.6.13,COL_AM_POLLOS_0183,8.096747755,0.316869551,8.108314416,0.34647469,Forest,2,Pull,V135,1
1,2,BC263,2KR97795,11.6.13,COL_AM_POLLOS_0184,7.419673872,0.287913504,8.108314416,0.34647469,Forest,2,Pull,V135,1
1,2,BC263,2KR97795,11.6.13,COL_AM_POLLOS_0185,6.699133663,0.348891338,8.108314416,0.34647469,Forest,2,Pull,V135,1
1,2,BC263,2KR97795,11.6.13,COL_AM_POLLOS_0186,8.442377344,0.414944613,8.108314416,0.34647469,Forest,2,Pull,V135,1
1,1,BC264,2KR97796,11.6.13,COL_AM_POLLOS_0187,9.194449913,0.373069194,9.566884648,0.348164235,Forest,2,Pull,V135,1
1,1,BC264,2KR97796,11.6.13,COL_AM_POLLOS_0188,10.50835894,0.383502556,9.566884648,0.348164235,Forest,2,Pull,V135,1
1,1,BC264,2KR97796,11.6.13,COL_AM_POLLOS_0189,9.394626012,0.404264217,9.566884648,0.348164235,Forest,2,Pull,V135,1
1,2,BC264,2KR97796,11.6.13,COL_AM_POLLOS_0190,9.92934548,0.305141442,9.566884648,0.348164235,Forest,2,Pull,V135,1
1,2,BC264,2KR97796,11.6.13,COL_AM_POLLOS_0191,9.218436997,0.319600467,9.566884648,0.348164235,Forest,2,Pull,V135,1
1,2,BC264,2KR97796,11.6.13,COL_AM_POLLOS_0192,9.156090553,0.303407531,9.566884648,0.348164235,Forest,2,Pull,V135,1
1,1,BC265,2KR97797,11.6.13,COL_AM_POLLOS_0193,8.607271546,0.421705357,8.361735333,0.374383882,Forest,1,Pull,V135,1
1,1,BC265,2KR97797,11.6.13,COL_AM_POLLOS_0194,8.307003588,0.363214175,8.361735333,0.374383882,Forest,1,Pull,V135,1
1,1,BC265,2KR97797,11.6.13,COL_AM_POLLOS_0195,7.807060433,0.427776643,8.361735333,0.374383882,Forest,1,Pull,V135,1
1,2,BC265,2KR97797,11.6.13,COL_AM_POLLOS_0196,8.339636308,0.317142722,8.361735333,0.374383882,Forest,1,Pull,V135,1
1,2,BC265,2KR97797,11.6.13,COL_AM_POLLOS_0197,7.475653766,0.369142387,8.361735333,0.374383882,Forest,1,Pull,V135,1
1,2,BC265,2KR97797,11.6.13,COL_AM_POLLOS_0198,9.633786355,0.347322009,8.361735333,0.374383882,Forest,1,Pull,V135,1
1,1,BC266,2KR97798,11.6.13,COL_AM_POLLOS_0199,7.901585736,0.422187795,8.777281529,0.420775177,Forest,2,Pull,V135,1
1,1,BC266,2KR97798,11.6.13,COL_AM_POLLOS_0200,9.574269736,0.40664392,8.777281529,0.420775177,Forest,2,Pull,V135,1
1,1,BC266,2KR97798,11.6.13,COL_AM_POLLOS_0201,7.888201348,0.450645037,8.777281529,0.420775177,Forest,2,Pull,V135,1
1,2,BC266,2KR97798,11.6.13,COL_AM_POLLOS_0202,8.987733157,0.37106114,8.777281529,0.420775177,Forest,2,Pull,V135,1
1,2,BC266,2KR97798,11.6.13,COL_AM_POLLOS_0203,9.124055405,0.444542733,8.777281529,0.420775177,Forest,2,Pull,V135,1
1,2,BC266,2KR97798,11.6.13,COL_AM_POLLOS_0204,9.187843792,0.429570439,8.777281529,0.420775177,Forest,2,Pull,V135,1
1,1,BC278,2KS92228,12.6.13,COL_AM_POLLOS_0205,8.648070194,0.403328592,9.168944054,0.401447291,Urban,1,Pull,P9,1
1,1,BC278,2KS92228,12.6.13,COL_AM_POLLOS_0206,6.514318917,0.423751438,9.168944054,0.401447291,Urban,1,Pull,P9,1
1,1,BC278,2KS92228,12.6.13,COL_AM_POLLOS_0207,7.665707689,0.305953638,9.168944054,0.401447291,Urban,1,Pull,P9,1
1,2,BC278,2KS92228,12.6.13,COL_AM_POLLOS_0208,10.03505598,0.31483003,9.168944054,0.401447291,Urban,1,Pull,P9,1
1,2,BC278,2KS92228,12.6.13,COL_AM_POLLOS_0209,10.48754697,0.484424418,9.168944054,0.401447291,Urban,1,Pull,P9,1
1,2,BC278,2KS92228,12.6.13,COL_AM_POLLOS_0210,11.66296458,0.476395627,9.168944054,0.401447291,Urban,1,Pull,P9,1
1,1,BC279,2KS92229,12.6.13,COL_AM_POLLOS_0211,9.576985691,0.319096798,9.481048775,0.34508393,Urban,1,Pull,P9,1
1,1,BC279,2KS92229,12.6.13,COL_AM_POLLOS_0212,9.511124073,0.373855523,9.481048775,0.34508393,Urban,1,Pull,P9,1
1,1,BC279,2KS92229,12.6.13,COL_AM_POLLOS_0213,9.692024446,0.354979973,9.481048775,0.34508393,Urban,1,Pull,P9,1
1,2,BC279,2KS92229,12.6.13,COL_AM_POLLOS_0214,9.052835801,0.295950673,9.481048775,0.34508393,Urban,1,Pull,P9,1
1,2,BC279,2KS92229,12.6.13,COL_AM_POLLOS_0215,8.993072374,0.303371192,9.481048775,0.34508393,Urban,1,Pull,P9,1
1,2,BC279,2KS92229,12.6.13,COL_AM_POLLOS_0216,10.06025026,0.423249422,9.481048775,0.34508393,Urban,1,Pull,P9,1
1,1,BC281,2KS92230,12.6.13,COL_AM_POLLOS_0217,7.424107651,0.375984136,7.957162038,0.413277568,Urban,1,Pull,P48,1
1,1,BC281,2KS92230,12.6.13,COL_AM_POLLOS_0218,6.957748067,0.347855044,7.957162038,0.413277568,Urban,1,Pull,P48,1
1,1,BC281,2KS92230,12.6.13,COL_AM_POLLOS_0219,8.015724779,0.429224662,7.957162038,0.413277568,Urban,1,Pull,P48,1
1,2,BC281,2KS92230,12.6.13,COL_AM_POLLOS_0220,8.865442042,0.464178907,7.957162038,0.413277568,Urban,1,Pull,P48,1
1,2,BC281,2KS92230,12.6.13,COL_AM_POLLOS_0221,8.067106643,0.426597046,7.957162038,0.413277568,Urban,1,Pull,P48,1
1,2,BC281,2KS92230,12.6.13,COL_AM_POLLOS_0222,8.412843049,0.435825612,7.957162038,0.413277568,Urban,1,Pull,P48,1
1,1,BC282,2KS92231,12.6.13,COL_AM_POLLOS_0223,10.26040002,0.400341645,10.30422104,0.416459436,Urban,2,Pull,P48,1
1,1,BC282,2KS92231,12.6.13,COL_AM_POLLOS_0224,9.957025943,0.468552684,10.30422104,0.416459436,Urban,2,Pull,P48,1
1,1,BC282,2KS92231,12.6.13,COL_AM_POLLOS_0225,9.281051302,0.426104023,10.30422104,0.416459436,Urban,2,Pull,P48,1
1,2,BC282,2KS92231,12.6.13,COL_AM_POLLOS_0226,10.57539212,0.373655892,10.30422104,0.416459436,Urban,2,Pull,P48,1
1,2,BC282,2KS92231,12.6.13,COL_AM_POLLOS_0227,11.88944252,0.408620942,10.30422104,0.416459436,Urban,2,Pull,P48,1
1,2,BC282,2KS92231,12.6.13,COL_AM_POLLOS_0228,9.862014346,0.421481428,10.30422104,0.416459436,Urban,2,Pull,P48,1
2,1,BC296,2KS92245,12.06.13,COL_AM_POLLOS_0229,5.820285567,0.4725396,7.464423361,0.428505749,Urban,1,Pull,P148,1
2,1,BC296,2KS92245,12.06.13,COL_AM_POLLOS_0230,6.571192452,0.388082182,7.464423361,0.428505749,Urban,1,Pull,P148,1
2,1,BC296,2KS92245,12.06.13,COL_AM_POLLOS_0231,7.589065159,0.506673581,7.464423361,0.428505749,Urban,1,Pull,P148,1
2,2,BC296,2KS92245,12.06.13,COL_AM_POLLOS_0232,8.20027558,0.352819884,7.464423361,0.428505749,Urban,1,Pull,P148,1
2,2,BC296,2KS92245,12.06.13,COL_AM_POLLOS_0233,8.982737868,0.406848936,7.464423361,0.428505749,Urban,1,Pull,P148,1
2,2,BC296,2KS92245,12.06.13,COL_AM_POLLOS_0234,7.622983539,0.444070313,7.464423361,0.428505749,Urban,1,Pull,P148,1
1,1,BC297,2KS92246,12.06.13,COL_AM_POLLOS_0235,7.249019672,0.392125451,7.896481904,0.466665933,Urban,1,Pull,P148,1
1,1,BC297,2KS92246,12.06.13,COL_AM_POLLOS_0236,7.241379811,0.388152894,7.896481904,0.466665933,Urban,1,Pull,P148,1
1,1,BC297,2KS92246,12.06.13,COL_AM_POLLOS_0237,7.398993905,0.50398876,7.896481904,0.466665933,Urban,1,Pull,P148,1
1,2,BC297,2KS92246,12.06.13,COL_AM_POLLOS_0238,8.293366785,0.469015179,7.896481904,0.466665933,Urban,1,Pull,P148,1
1,2,BC297,2KS92246,12.06.13,COL_AM_POLLOS_0239,7.692456526,0.539849245,7.896481904,0.466665933,Urban,1,Pull,P148,1
1,2,BC297,2KS92246,12.06.13,COL_AM_POLLOS_0240,9.503674724,0.50686407,7.896481904,0.466665933,Urban,1,Pull,P148,1
1,1,BC298,2KS92247,12.06.13,COL_AM_POLLOS_0241,8.51960951,0.453488863,9.073328674,0.468522439,Urban,2,Pull,P148,1
1,1,BC298,2KS92247,12.06.13,COL_AM_POLLOS_0242,10.33139162,0.443450454,9.073328674,0.468522439,Urban,2,Pull,P148,1
1,1,BC298,2KS92247,12.06.13,COL_AM_POLLOS_0243,9.260377814,0.470443315,9.073328674,0.468522439,Urban,2,Pull,P148,1
1,2,BC298,2KS92247,12.06.13,COL_AM_POLLOS_0244,8.563984117,0.487306302,9.073328674,0.468522439,Urban,2,Pull,P148,1
1,2,BC298,2KS92247,12.06.13,COL_AM_POLLOS_0245,8.142636577,0.534844023,9.073328674,0.468522439,Urban,2,Pull,P148,1
1,2,BC298,2KS92247,12.06.13,COL_AM_POLLOS_0246,9.621972403,0.421601676,9.073328674,0.468522439,Urban,2,Pull,P148,1
1,1,BC299,2KS92248,12.06.13,COL_AM_POLLOS_0247,10.26490216,0.437938416,9.724435917,0.421948531,Urban,2,Pull,P148,1
1,1,BC299,2KS92248,12.06.13,COL_AM_POLLOS_0248,8.802871162,0.403457934,9.724435917,0.421948531,Urban,2,Pull,P148,1
1,1,BC299,2KS92248,12.06.13,COL_AM_POLLOS_0249,8.533238222,0.46954155,9.724435917,0.421948531,Urban,2,Pull,P148,1
1,2,BC299,2KS92248,12.06.13,COL_AM_POLLOS_0250,9.223117609,0.430561952,9.724435917,0.421948531,Urban,2,Pull,P148,1
1,2,BC299,2KS92248,12.06.13,COL_AM_POLLOS_0251,11.31001986,0.360777615,9.724435917,0.421948531,Urban,2,Pull,P148,1
1,2,BC299,2KS92248,12.06.13,COL_AM_POLLOS_0252,10.21246649,0.429413718,9.724435917,0.421948531,Urban,2,Pull,P148,1
1,1,BC283,2KS92232,12.6.13,COL_AM_POLLOS_0253,10.18040909,0.522693074,10.28755276,0.493453677,Urban,2,Pull,P23,1
1,1,BC283,2KS92232,12.6.13,COL_AM_POLLOS_0254,8.319096762,0.454588554,10.28755276,0.493453677,Urban,2,Pull,P23,1
1,1,BC283,2KS92232,12.6.13,COL_AM_POLLOS_0255,9.576376785,0.500221331,10.28755276,0.493453677,Urban,2,Pull,P23,1
1,2,BC283,2KS92232,12.6.13,COL_AM_POLLOS_0256,10.29582453,0.368074612,10.28755276,0.493453677,Urban,2,Pull,P23,1
1,2,BC283,2KS92232,12.6.13,COL_AM_POLLOS_0257,11.754599,0.516553521,10.28755276,0.493453677,Urban,2,Pull,P23,1
1,2,BC283,2KS92232,12.6.13,COL_AM_POLLOS_0258,11.59901038,0.598590967,10.28755276,0.493453677,Urban,2,Pull,P23,1
1,1,BC284,2KS92233,12.6.13,COL_AM_POLLOS_0259,8.865460254,0.413152508,10.17549732,0.44644317,Urban,1,Pull,P23,1
1,1,BC284,2KS92233,12.6.13,COL_AM_POLLOS_0260,10.69734974,0.454298936,10.17549732,0.44644317,Urban,1,Pull,P23,1
1,1,BC284,2KS92233,12.6.13,COL_AM_POLLOS_0261,11.19581006,0.416440231,10.17549732,0.44644317,Urban,1,Pull,P23,1
1,2,BC284,2KS92233,12.6.13,COL_AM_POLLOS_0262,9.322659412,0.48545124,10.17549732,0.44644317,Urban,1,Pull,P23,1
1,2,BC284,2KS92233,12.6.13,COL_AM_POLLOS_0263,10.76845152,0.480260939,10.17549732,0.44644317,Urban,1,Pull,P23,1
1,2,BC284,2KS92233,12.6.13,COL_AM_POLLOS_0264,10.20325291,0.429055164,10.17549732,0.44644317,Urban,1,Pull,P23,1
1,1,BC285,2KS92234,12.6.13,COL_AM_POLLOS_0265,11.6292062,0.458051219,11.40534826,0.439220217,Urban,1,Pull,P23,1
1,1,BC285,2KS92234,12.6.13,COL_AM_POLLOS_0266,9.614423598,0.438397852,11.40534826,0.439220217,Urban,1,Pull,P23,1
1,1,BC285,2KS92234,12.6.13,COL_AM_POLLOS_0267,11.05084683,0.435924925,11.40534826,0.439220217,Urban,1,Pull,P23,1
1,2,BC285,2KS92234,12.6.13,COL_AM_POLLOS_0268,9.702987596,0.492872285,11.40534826,0.439220217,Urban,1,Pull,P23,1
1,2,BC285,2KS92234,12.6.13,COL_AM_POLLOS_0269,12.48304163,0.347564105,11.40534826,0.439220217,Urban,1,Pull,P23,1
1,2,BC285,2KS92234,12.6.13,COL_AM_POLLOS_0270,13.95158372,0.462510916,11.40534826,0.439220217,Urban,1,Pull,P23,1
1,1,BC287,2KS92236,12.6.13,COL_AM_POLLOS_0271,9.014229708,0.51223216,8.459882781,0.501793876,Urban,2,Pull,P23,1
1,1,BC287,2KS92236,12.6.13,COL_AM_POLLOS_0272,8.802314987,0.368910357,8.459882781,0.501793876,Urban,2,Pull,P23,1
1,1,BC287,2KS92236,12.6.13,COL_AM_POLLOS_0273,9.295860181,0.40138791,8.459882781,0.501793876,Urban,2,Pull,P23,1
1,2,BC287,2KS92236,12.6.13,COL_AM_POLLOS_0274,8.570988466,0.478247608,8.459882781,0.501793876,Urban,2,Pull,P23,1
1,2,BC287,2KS92236,12.6.13,COL_AM_POLLOS_0275,7.562983686,0.650511206,8.459882781,0.501793876,Urban,2,Pull,P23,1
1,2,BC287,2KS92236,12.6.13,COL_AM_POLLOS_0276,7.512919657,0.599474015,8.459882781,0.501793876,Urban,2,Pull,P23,1
1,1,BC302,2KS92251,13.6.13,COL_AM_POLLOS_0277,7.871953392,0.468639797,8.185880442,0.43122726,Urban,1,Pull,S8,1
1,1,BC302,2KS92251,13.6.13,COL_AM_POLLOS_0278,7.935164076,0.389078427,8.185880442,0.43122726,Urban,1,Pull,S8,1
1,1,BC302,2KS92251,13.6.13,COL_AM_POLLOS_0279,8.21697754,0.434298832,8.185880442,0.43122726,Urban,1,Pull,S8,1
1,2,BC302,2KS92251,13.6.13,COL_AM_POLLOS_0280,8.470106183,0.351965065,8.185880442,0.43122726,Urban,1,Pull,S8,1
1,2,BC302,2KS92251,13.6.13,COL_AM_POLLOS_0281,8.617361236,0.450535285,8.185880442,0.43122726,Urban,1,Pull,S8,1
1,2,BC302,2KS92251,13.6.13,COL_AM_POLLOS_0282,8.003720226,0.492846153,8.185880442,0.43122726,Urban,1,Pull,S8,1
1,1,BC303,2KS92252,13.6.13,COL_AM_POLLOS_0283,10.28191678,0.393606824,9.996765879,0.407780793,Urban,2,Pull,S8,1
1,1,BC303,2KS92252,13.6.13,COL_AM_POLLOS_0284,9.999221735,0.419562632,9.996765879,0.407780793,Urban,2,Pull,S8,1
1,1,BC303,2KS92252,13.6.13,COL_AM_POLLOS_0285,10.33759139,0.266397991,9.996765879,0.407780793,Urban,2,Pull,S8,1
1,2,BC303,2KS92252,13.6.13,COL_AM_POLLOS_0286,8.572076448,0.424015104,9.996765879,0.407780793,Urban,2,Pull,S8,1
1,2,BC303,2KS92252,13.6.13,COL_AM_POLLOS_0287,11.01890922,0.450022689,9.996765879,0.407780793,Urban,2,Pull,S8,1
1,2,BC303,2KS92252,13.6.13,COL_AM_POLLOS_0288,9.770879705,0.493079516,9.996765879,0.407780793,Urban,2,Pull,S8,1
1,1,BC323,2KR97617,13.6.13,COL_AM_POLLOS_0289,9.405051223,0.457719462,9.359661374,0.414687448,Forest,1,Pull,V238,1
1,1,BC323,2KR97617,13.6.13,COL_AM_POLLOS_0290,10.03716064,0.391150475,9.359661374,0.414687448,Forest,1,Pull,V238,1
1,1,BC323,2KR97617,13.6.13,COL_AM_POLLOS_0291,7.672385604,0.491843263,9.359661374,0.414687448,Forest,1,Pull,V238,1
1,2,BC323,2KR97617,13.6.13,COL_AM_POLLOS_0292,11.1585349,0.341791014,9.359661374,0.414687448,Forest,1,Pull,V238,1
1,2,BC323,2KR97617,13.6.13,COL_AM_POLLOS_0293,9.464216191,0.37851873,9.359661374,0.414687448,Forest,1,Pull,V238,1
1,2,BC323,2KR97617,13.6.13,COL_AM_POLLOS_0294,8.420619687,0.427101744,9.359661374,0.414687448,Forest,1,Pull,V238,1
1,1,BC325,2KR97619,13.6.13,COL_AM_POLLOS_0295,11.06411315,0.492310652,10.06441509,0.471549979,Forest,2,Pull,V238,1
1,1,BC325,2KR97619,13.6.13,COL_AM_POLLOS_0296,9.926241781,0.45941924,10.06441509,0.471549979,Forest,2,Pull,V238,1
1,1,BC325,2KR97619,13.6.13,COL_AM_POLLOS_0297,9.188854017,0.449145434,10.06441509,0.471549979,Forest,2,Pull,V238,1
1,2,BC325,2KR97619,13.6.13,COL_AM_POLLOS_0298,10.73130716,0.447037445,10.06441509,0.471549979,Forest,2,Pull,V238,1
1,2,BC325,2KR97619,13.6.13,COL_AM_POLLOS_0299,9.958540572,0.466603946,10.06441509,0.471549979,Forest,2,Pull,V238,1
1,2,BC325,2KR97619,13.6.13,COL_AM_POLLOS_0300,9.517433871,0.514783156,10.06441509,0.471549979,Forest,2,Pull,V238,1
1,1,BC326,2KR97620,13.6.13,COL_AM_POLLOS_0301,9.702205589,0.457336809,10.21861003,0.444596137,Forest,1,Pull,V238,1
1,1,BC326,2KR97620,13.6.13,COL_AM_POLLOS_0302,9.133570517,0.411017434,10.21861003,0.444596137,Forest,1,Pull,V238,1
1,1,BC326,2KR97620,13.6.13,COL_AM_POLLOS_0303,10.58736048,0.425855193,10.21861003,0.444596137,Forest,1,Pull,V238,1
1,2,BC326,2KR97620,13.6.13,COL_AM_POLLOS_0304,12.07331785,0.476951211,10.21861003,0.444596137,Forest,1,Pull,V238,1
1,2,BC326,2KR97620,13.6.13,COL_AM_POLLOS_0305,8.619635609,0.493308554,10.21861003,0.444596137,Forest,1,Pull,V238,1
1,2,BC326,2KR97620,13.6.13,COL_AM_POLLOS_0306,11.19557014,0.403107625,10.21861003,0.444596137,Forest,1,Pull,V238,1
1,1,BC327,2KR97621,13.6.13,COL_AM_POLLOS_0307,8.854712479,0.48617163,9.798985202,0.456181097,Forest,1,Pull,V238,1
1,1,BC327,2KR97621,13.6.13,COL_AM_POLLOS_0308,10.85905975,0.490244975,9.798985202,0.456181097,Forest,1,Pull,V238,1
1,1,BC327,2KR97621,13.6.13,COL_AM_POLLOS_0309,8.727164367,0.504650403,9.798985202,0.456181097,Forest,1,Pull,V238,1
1,2,BC327,2KR97621,13.6.13,COL_AM_POLLOS_0310,9.560645273,0.389519597,9.798985202,0.456181097,Forest,1,Pull,V238,1
1,2,BC327,2KR97621,13.6.13,COL_AM_POLLOS_0311,9.272640406,0.441178833,9.798985202,0.456181097,Forest,1,Pull,V238,1
1,2,BC327,2KR97621,13.6.13,COL_AM_POLLOS_0312,11.51968894,0.425321143,9.798985202,0.456181097,Forest,1,Pull,V238,1
1,1,BP1,2KR97109,12.6.13,COL_AM_POLLOS_0313,12.65327618,0.482922258,12.50806864,0.464811769,Forest,2,Pull,V303,1
1,1,BP1,2KR97109,12.6.13,COL_AM_POLLOS_0314,12.35297351,0.468613135,12.50806864,0.464811769,Forest,2,Pull,V303,1
1,1,BP1,2KR97109,12.6.13,COL_AM_POLLOS_0315,13.90505814,0.474084078,12.50806864,0.464811769,Forest,2,Pull,V303,1
1,2,BP1,2KR97109,12.6.13,COL_AM_POLLOS_0316,13.45146425,0.488070074,12.50806864,0.464811769,Forest,2,Pull,V303,1
1,2,BP1,2KR97109,12.6.13,COL_AM_POLLOS_0317,11.03859108,0.414299327,12.50806864,0.464811769,Forest,2,Pull,V303,1
1,2,BP1,2KR97109,12.6.13,COL_AM_POLLOS_0318,11.64704871,0.460881741,12.50806864,0.464811769,Forest,2,Pull,V303,1
1,1,BP2,2KR97110,12.6.13,COL_AM_POLLOS_0319,11.0792442,0.496064331,10.48397704,0.462419602,Forest,2,Pull,V303,1
1,1,BP2,2KR97110,12.6.13,COL_AM_POLLOS_0320,9.636377015,0.451055294,10.48397704,0.462419602,Forest,2,Pull,V303,1
1,1,BP2,2KR97110,12.6.13,COL_AM_POLLOS_0321,11.22051288,0.460591696,10.48397704,0.462419602,Forest,2,Pull,V303,1
1,2,BP2,2KR97110,12.6.13,COL_AM_POLLOS_0322,10.28137165,0.390900808,10.48397704,0.462419602,Forest,2,Pull,V303,1
1,2,BP2,2KR97110,12.6.13,COL_AM_POLLOS_0323,10.1760517,0.478352357,10.48397704,0.462419602,Forest,2,Pull,V303,1
1,2,BP2,2KR97110,12.6.13,COL_AM_POLLOS_0324,10.5103048,0.497553125,10.48397704,0.462419602,Forest,2,Pull,V303,1
1,1,BP3,2KR97111,12.6.13,COL_AM_POLLOS_0325,9.369958076,0.39278613,9.736869422,0.415763976,Forest,1,Pull,V303,1
1,1,BP3,2KR97111,12.6.13,COL_AM_POLLOS_0326,9.993453076,0.568536425,9.736869422,0.415763976,Forest,1,Pull,V303,1
1,1,BP3,2KR97111,12.6.13,COL_AM_POLLOS_0327,9.519695056,0.404046232,9.736869422,0.415763976,Forest,1,Pull,V303,1
1,2,BP3,2KR97111,12.6.13,COL_AM_POLLOS_0328,8.839287443,0.393582155,9.736869422,0.415763976,Forest,1,Pull,V303,1
1,2,BP3,2KR97111,12.6.13,COL_AM_POLLOS_0329,9.990348058,0.350967126,9.736869422,0.415763976,Forest,1,Pull,V303,1
1,2,BP3,2KR97111,12.6.13,COL_AM_POLLOS_0330,10.70847483,0.38466579,9.736869422,0.415763976,Forest,1,Pull,V303,1
1,1,BP6,2KR97114,12.6.13,COL_AM_POLLOS_0331,10.11932264,0.392279263,10.01633671,0.451690892,Forest,1,Pull,V303,1
1,1,BP6,2KR97114,12.6.13,COL_AM_POLLOS_0332,9.592594947,0.509287045,10.01633671,0.451690892,Forest,1,Pull,V303,1
1,1,BP6,2KR97114,12.6.13,COL_AM_POLLOS_0333,10.05692131,0.358301332,10.01633671,0.451690892,Forest,1,Pull,V303,1
1,2,BP6,2KR97114,12.6.13,COL_AM_POLLOS_0334,10.10416807,0.496145515,10.01633671,0.451690892,Forest,1,Pull,V303,1
1,2,BP6,2KR97114,12.6.13,COL_AM_POLLOS_0335,9.888327049,0.460455823,10.01633671,0.451690892,Forest,1,Pull,V303,1
1,2,BP6,2KR97114,12.6.13,COL_AM_POLLOS_0336,10.33668622,0.493676375,10.01633671,0.451690892,Forest,1,Pull,V303,1
1,1,BP16,2KR97124,12.6.13,COL_AM_POLLOS_0337,9.88226192,0.354690519,10.69178251,0.322476684,Forest,1,Pull,V140,1
1,1,BP16,2KR97124,12.6.13,COL_AM_POLLOS_0338,12.30234171,0.4780424,10.69178251,0.322476684,Forest,1,Pull,V140,1
1,1,BP16,2KR97124,12.6.13,COL_AM_POLLOS_0339,11.13916145,0.38499155,10.69178251,0.322476684,Forest,1,Pull,V140,1
1,2,BP16,2KR97124,12.6.13,COL_AM_POLLOS_0340,10.58023429,0.235855887,10.69178251,0.322476684,Forest,1,Pull,V140,1
1,2,BP16,2KR97124,12.6.13,COL_AM_POLLOS_0341,9.981414118,0.247038663,10.69178251,0.322476684,Forest,1,Pull,V140,1
1,2,BP16,2KR97124,12.6.13,COL_AM_POLLOS_0342,10.26528155,0.234241082,10.69178251,0.322476684,Forest,1,Pull,V140,1
1,1,BP17,2KR97125,12.6.13,COL_AM_POLLOS_0343,11.46368737,0.349966759,11.12455951,0.364338291,Forest,2,Pull,V140,1
1,1,BP17,2KR97125,12.6.13,COL_AM_POLLOS_0344,11.07950038,0.4127791,11.12455951,0.364338291,Forest,2,Pull,V140,1
1,1,BP17,2KR97125,12.6.13,COL_AM_POLLOS_0345,10.0427397,0.401188804,11.12455951,0.364338291,Forest,2,Pull,V140,1
1,2,BP17,2KR97125,12.6.13,COL_AM_POLLOS_0346,11.61067518,0.368751456,11.12455951,0.364338291,Forest,2,Pull,V140,1
1,2,BP17,2KR97125,12.6.13,COL_AM_POLLOS_0347,10.68419789,0.318026109,11.12455951,0.364338291,Forest,2,Pull,V140,1
1,2,BP17,2KR97125,12.6.13,COL_AM_POLLOS_0348,11.86655655,0.335317516,11.12455951,0.364338291,Forest,2,Pull,V140,1
1,1,BP19,2KR97127,12.6.13,COL_AM_POLLOS_0349,11.52500778,0.427315211,12.51451137,0.382771759,Forest,1,Pull,V140,1
1,1,BP19,2KR97127,12.6.13,COL_AM_POLLOS_0350,12.17465705,0.409589386,12.51451137,0.382771759,Forest,1,Pull,V140,1
1,1,BP19,2KR97127,12.6.13,COL_AM_POLLOS_0351,12.53281225,0.35912088,12.51451137,0.382771759,Forest,1,Pull,V140,1
1,2,BP19,2KR97127,12.6.13,COL_AM_POLLOS_0352,13.08694895,0.371115622,12.51451137,0.382771759,Forest,1,Pull,V140,1
