measure,pack,id,samp_date,spectrum,meas date,feather_num,YB,YH,YC,id2,rep,ok,habitat,area,sex,age
1,1,PB60,22.05.14,GT_AMAR_0788,17.04.21,4,12.31705299,498,0.496942276,PB60_1,0,1,Urban,Malmo,1,3K+
1,1,PB60,22.05.14,GT_AMAR_0789,17.04.21,4,14.22718806,498,0.63800248,PB60_1,0,1,Urban,Malmo,1,3K+
1,2,PB60,22.05.14,GT_AMAR_0790,17.04.21,4,13.52667232,498,0.551780185,PB60_1,0,1,Urban,Malmo,1,3K+
1,2,PB60,22.05.14,GT_AMAR_0791,17.04.21,4,14.48719779,498,0.474360663,PB60_1,0,1,Urban,Malmo,1,3K+
1,2,PB60,22.05.14,GT_AMAR_0792,17.04.21,4,13.55416943,498,0.499614282,PB60_1,0,1,Urban,Malmo,1,3K+
1,1,PB61,22.05.14,GT_AMAR_0793,17.04.21,4,13.4773858,493,0.445703401,PB61_1,0,1,Urban,Malmo,2,3K+
1,1,PB61,22.05.14,GT_AMAR_0794,17.04.21,4,14.7498279,493,0.461471139,PB61_1,0,1,Urban,Malmo,2,3K+
1,1,PB61,22.05.14,GT_AMAR_0795,17.04.21,4,13.46555592,498,0.447513822,PB61_1,0,1,Urban,Malmo,2,3K+
1,2,PB61,22.05.14,GT_AMAR_0796,17.04.21,4,13.93030992,493,0.599319636,PB61_1,0,1,Urban,Malmo,2,3K+
1,2,PB61,22.05.14,GT_AMAR_0797,17.04.21,4,14.09721186,498,0.564924911,PB61_1,0,1,Urban,Malmo,2,3K+
1,2,PB61,22.05.14,GT_AMAR_0798,17.04.21,4,14.60267383,498,0.566584027,PB61_1,0,1,Urban,Malmo,2,3K+
1,1,PB69,22.05.14,GT_AMAR_0799,17.04.21,4,15.09291392,493,0.423209338,PB69_1,0,1,Urban,Malmo,1,3K+
1,1,PB69,22.05.14,GT_AMAR_0800,17.04.21,4,15.88538229,498,0.539721595,PB69_1,0,1,Urban,Malmo,1,3K+
1,1,PB69,22.05.14,GT_AMAR_0801,17.04.21,4,15.39819635,493,0.526739943,PB69_1,0,1,Urban,Malmo,1,3K+
1,2,PB69,22.05.14,GT_AMAR_0802,17.04.21,4,15.38044186,498,0.522278027,PB69_1,0,1,Urban,Malmo,1,3K+
1,2,PB69,22.05.14,GT_AMAR_0803,17.04.21,4,15.21425264,498,0.439602479,PB69_1,0,1,Urban,Malmo,1,3K+
1,2,PB69,22.05.14,GT_AMAR_0804,17.04.21,4,15.58565417,498,0.438510852,PB69_1,0,1,Urban,Malmo,1,3K+
1,1,PB74,23.05.14,GT_AMAR_0805,17.04.21,4,14.53123506,498,0.501284359,PB74_1,0,1,Urban,Malmo,2,3K+
1,1,PB74,23.05.14,GT_AMAR_0806,17.04.21,4,15.51966972,493,0.460223815,PB74_1,0,1,Urban,Malmo,2,3K+
1,1,PB74,23.05.14,GT_AMAR_0807,17.04.21,4,13.49663356,493,0.492163299,PB74_1,0,1,Urban,Malmo,2,3K+
1,2,PB74,23.05.14,GT_AMAR_0808,17.04.21,4,13.05537749,493,0.485419675,PB74_1,0,1,Urban,Malmo,2,3K+
1,2,PB74,23.05.14,GT_AMAR_0809,17.04.21,4,13.68644879,493,0.533011828,PB74_1,0,1,Urban,Malmo,2,3K+
1,2,PB74,23.05.14,GT_AMAR_0810,17.04.21,4,12.85585545,493,0.405890637,PB74_1,0,1,Urban,Malmo,2,3K+
1,1,PB75,23.05.14,GT_AMAR_0811,17.04.21,4,11.21100819,493,0.499819364,PB75_1,0,1,Urban,Malmo,1,3K+
1,1,PB75,23.05.14,GT_AMAR_0812,17.04.21,4,11.42612782,493,0.439695291,PB75_1,0,1,Urban,Malmo,1,3K+
1,1,PB75,23.05.14,GT_AMAR_0813,17.04.21,4,11.52903643,493,0.53145633,PB75_1,0,1,Urban,Malmo,1,3K+
1,2,PB75,23.05.14,GT_AMAR_0814,17.04.21,4,12.49260583,493,0.516895981,PB75_1,0,1,Urban,Malmo,1,3K+
1,2,PB75,23.05.14,GT_AMAR_0815,17.04.21,4,10.90841883,493,0.653522435,PB75_1,0,1,Urban,Malmo,1,3K+
1,2,PB75,23.05.14,GT_AMAR_0816,17.04.21,4,11.38821784,493,0.637491557,PB75_1,0,1,Urban,Malmo,1,3K+
1,1,PB76,23.05.14,GT_AMAR_0817,17.04.21,4,10.83030877,498,0.472562372,PB76_1,0,1,Urban,Malmo,2,3K+
1,1,PB76,23.05.14,GT_AMAR_0818,17.04.21,4,11.83006285,498,0.598286476,PB76_1,0,1,Urban,Malmo,2,3K+
1,1,PB76,23.05.14,GT_AMAR_0819,17.04.21,4,11.18174224,493,0.537738545,PB76_1,0,1,Urban,Malmo,2,3K+
1,2,PB76,23.05.14,GT_AMAR_0820,17.04.21,4,11.62302146,493,0.489363452,PB76_1,0,1,Urban,Malmo,2,3K+
1,2,PB76,23.05.14,GT_AMAR_0821,17.04.21,4,11.55419923,493,0.496873112,PB76_1,0,1,Urban,Malmo,2,3K+
1,2,PB76,23.05.14,GT_AMAR_0822,17.04.21,4,11.666931,493,0.511857314,PB76_1,0,1,Urban,Malmo,2,3K+
1,1,PB81,23.05.14,GT_AMAR_0823,17.04.21,4,12.1693004,493,0.379386139,PB81_1,0,1,Urban,Malmo,1,2K
1,1,PB81,23.05.14,GT_AMAR_0824,17.04.21,4,12.98223252,498,0.429241595,PB81_1,0,1,Urban,Malmo,1,2K
1,1,PB81,23.05.14,GT_AMAR_0825,17.04.21,4,12.41701681,498,0.424590538,PB81_1,0,1,Urban,Malmo,1,2K
1,2,PB81,23.05.14,GT_AMAR_0826,17.04.21,4,12.79335805,493,0.291921385,PB81_1,0,1,Urban,Malmo,1,2K
1,2,PB81,23.05.14,GT_AMAR_0827,17.04.21,4,12.30954924,498,0.367945962,PB81_1,0,1,Urban,Malmo,1,2K
1,2,PB81,23.05.14,GT_AMAR_0828,17.04.21,4,11.76112147,493,0.468459021,PB81_1,0,1,Urban,Malmo,1,2K
1,1,PB82,23.05.14,GT_AMAR_0829,17.04.21,4,13.19927471,498,0.435329999,PB82_1,0,1,Urban,Malmo,2,2K
1,1,PB82,23.05.14,GT_AMAR_0830,17.04.21,4,13.61275845,498,0.397303398,PB82_1,0,1,Urban,Malmo,2,2K
1,1,PB82,23.05.14,GT_AMAR_0831,17.04.21,4,13.0956236,493,0.278065978,PB82_1,0,1,Urban,Malmo,2,2K
1,2,PB82,23.05.14,GT_AMAR_0832,17.04.21,4,13.17379017,498,0.266055203,PB82_1,0,1,Urban,Malmo,2,2K
1,2,PB82,23.05.14,GT_AMAR_0833,17.04.21,4,12.39552476,498,0.37251488,PB82_1,0,1,Urban,Malmo,2,2K
1,2,PB82,23.05.14,GT_AMAR_0834,17.04.21,4,12.54314295,498,0.317353898,PB82_1,0,1,Urban,Malmo,2,2K
1,1,PB84,23.05.14,GT_AMAR_0835,17.04.21,4,16.47596209,498,0.476118986,PB84_1,0,1,Urban,Malmo,2,3K+
1,1,PB84,23.05.14,GT_AMAR_0836,17.04.21,4,15.20190955,498,0.504448493,PB84_1,0,1,Urban,Malmo,2,3K+
1,1,PB84,23.05.14,GT_AMAR_0837,17.04.21,4,16.24563346,498,0.430822992,PB84_1,0,1,Urban,Malmo,2,3K+
1,2,PB84,23.05.14,GT_AMAR_0838,17.04.21,4,15.27905505,498,0.416592385,PB84_1,0,1,Urban,Malmo,2,3K+
1,2,PB84,23.05.14,GT_AMAR_0839,17.04.21,4,15.12224671,498,0.377545408,PB84_1,0,1,Urban,Malmo,2,3K+
1,2,PB84,23.05.14,GT_AMAR_0840,17.04.21,4,15.62431427,498,0.456615983,PB84_1,0,1,Urban,Malmo,2,3K+
1,1,PB85,24.05.14,GT_AMAR_0841,17.04.21,4,15.55730987,498,0.723587122,PB85_1,0,2,Urban,Malmo,1,3K+
1,1,PB85,24.05.14,GT_AMAR_0842,17.04.21,4,14.76662169,498,0.598012953,PB85_1,0,2,Urban,Malmo,1,3K+
1,1,PB85,24.05.14,GT_AMAR_0843,17.04.21,4,15.64590236,498,0.637644307,PB85_1,0,2,Urban,Malmo,1,3K+
1,2,PB85,24.05.14,GT_AMAR_0844,17.04.21,4,13.7653513,498,0.582369637,PB85_1,0,2,Urban,Malmo,1,3K+
1,2,PB85,24.05.14,GT_AMAR_0845,17.04.21,4,12.80761768,498,0.529643751,PB85_1,0,2,Urban,Malmo,1,3K+
1,2,PB85,24.05.14,GT_AMAR_0846,17.04.21,4,15.4062709,498,0.460040253,PB85_1,0,2,Urban,Malmo,1,3K+
1,1,PB8,09.05.14,GT_AMAR_0847,18.04.21,4,12.3211457,498,0.629011642,PB8_1,0,1,Urban,Malmo,1,3K+
1,1,PB8,09.05.14,GT_AMAR_0848,18.04.21,4,12.30854022,498,0.642342499,PB8_1,0,1,Urban,Malmo,1,3K+
1,1,PB8,09.05.14,GT_AMAR_0849,18.04.21,4,12.96966975,498,0.571735124,PB8_1,0,1,Urban,Malmo,1,3K+
1,2,PB8,09.05.14,GT_AMAR_0850,18.04.21,4,13.04626345,498,0.52424126,PB8_1,0,1,Urban,Malmo,1,3K+
1,2,PB8,09.05.14,GT_AMAR_0851,18.04.21,4,13.74309398,498,0.562171263,PB8_1,0,1,Urban,Malmo,1,3K+
1,2,PB8,09.05.14,GT_AMAR_0852,18.04.21,4,12.14788199,498,0.423602207,PB8_1,0,1,Urban,Malmo,1,3K+
1,1,PB9,15.05.14,GT_AMAR_0853,18.04.21,4,12.56407993,498,0.338548185,PB9_1,0,1,Urban,Malmo,1,3K+
1,1,PB9,15.05.14,GT_AMAR_0854,18.04.21,4,10.76517124,493,0.320140299,PB9_1,0,1,Urban,Malmo,1,3K+
1,1,PB9,15.05.14,GT_AMAR_0855,18.04.21,4,13.07565859,642,0.261477001,PB9_1,0,1,Urban,Malmo,1,3K+
1,2,PB9,15.05.14,GT_AMAR_0856,18.04.21,4,13.7018969,498,0.503503755,PB9_1,0,1,Urban,Malmo,1,3K+
1,2,PB9,15.05.14,GT_AMAR_0857,18.04.21,4,12.4527321,493,0.406254788,PB9_1,0,1,Urban,Malmo,1,3K+
1,2,PB9,15.05.14,GT_AMAR_0858,18.04.21,4,12.97633009,493,0.361056823,PB9_1,0,1,Urban,Malmo,1,3K+
1,1,PB10,15.05.14,GT_AMAR_0859,18.04.21,4,8.927074171,493,0.631826909,PB10_1,0,1,Urban,Malmo,2,2K
1,1,PB10,15.05.14,GT_AMAR_0860,18.04.21,4,8.855521107,493,0.574899945,PB10_1,0,1,Urban,Malmo,2,2K
1,1,PB10,15.05.14,GT_AMAR_0861,18.04.21,4,7.894353475,493,0.576893925,PB10_1,0,1,Urban,Malmo,2,2K
1,2,PB10,15.05.14,GT_AMAR_0862,18.04.21,4,10.1559151,493,0.550935062,PB10_1,0,1,Urban,Malmo,2,2K
1,2,PB10,15.05.14,GT_AMAR_0863,18.04.21,4,11.22871188,493,0.567347157,PB10_1,0,1,Urban,Malmo,2,2K
1,2,PB10,15.05.14,GT_AMAR_0864,18.04.21,4,9.486312714,493,0.609887789,PB10_1,0,1,Urban,Malmo,2,2K
1,1,PB11,15.05.14,GT_AMAR_0865,18.04.21,4,11.02985077,642,0.317547458,PB11_1,0,1,Urban,Malmo,2,2K
1,1,PB11,15.05.14,GT_AMAR_0866,18.04.21,4,11.26460448,642,0.324694066,PB11_1,0,1,Urban,Malmo,2,2K
1,1,PB11,15.05.14,GT_AMAR_0867,18.04.21,4,12.39744072,642,0.371896732,PB11_1,0,1,Urban,Malmo,2,2K
1,2,PB11,15.05.14,GT_AMAR_0868,18.04.21,4,12.42543533,642,0.34126776,PB11_1,0,1,Urban,Malmo,2,2K
1,2,PB11,15.05.14,GT_AMAR_0869,18.04.21,4,9.484373211,647,0.306034847,PB11_1,0,1,Urban,Malmo,2,2K
1,2,PB11,15.05.14,GT_AMAR_0870,18.04.21,4,10.81122336,642,0.28151208,PB11_1,0,1,Urban,Malmo,2,2K
1,1,PB12,16.05.14,GT_AMAR_0871,18.04.21,4,13.26989154,498,0.535884464,PB12_1,0,1,Urban,Malmo,2,3K+
1,1,PB12,16.05.14,GT_AMAR_0872,18.04.21,4,12.96651824,493,0.468993247,PB12_1,0,1,Urban,Malmo,2,3K+
1,1,PB12,16.05.14,GT_AMAR_0873,18.04.21,4,12.5936864,493,0.514054927,PB12_1,0,1,Urban,Malmo,2,3K+
1,2,PB12,16.05.14,GT_AMAR_0874,18.04.21,4,14.57476956,498,0.40101227,PB12_1,0,1,Urban,Malmo,2,3K+
1,2,PB12,16.05.14,GT_AMAR_0875,18.04.21,4,12.7888166,498,0.471387622,PB12_1,0,1,Urban,Malmo,2,3K+
1,2,PB12,16.05.14,GT_AMAR_0876,18.04.21,4,11.77574774,493,0.432052808,PB12_1,0,1,Urban,Malmo,2,3K+
1,1,PB13,16.05.14,GT_AMAR_0877,18.04.21,4,19.84842855,498,0.631146357,PB13_1,0,1,Urban,Malmo,1,3K+
1,1,PB13,16.05.14,GT_AMAR_0878,18.04.21,4,18.78462754,498,0.468429909,PB13_1,0,1,Urban,Malmo,1,3K+
1,1,PB13,16.05.14,GT_AMAR_0879,18.04.21,4,19.18244889,498,0.639819396,PB13_1,0,1,Urban,Malmo,1,3K+
1,2,PB13,16.05.14,GT_AMAR_0880,18.04.21,4,20.29234684,498,0.596319897,PB13_1,0,1,Urban,Malmo,1,3K+
1,2,PB13,16.05.14,GT_AMAR_0881,18.04.21,4,19.01341711,498,0.599300873,PB13_1,0,1,Urban,Malmo,1,3K+
1,2,PB13,16.05.14,GT_AMAR_0882,18.04.21,4,17.08037504,498,0.623340375,PB13_1,0,1,Urban,Malmo,1,3K+
1,1,PB14,15.05.14,GT_AMAR_0883,18.04.21,4,14.66717173,498,0.542859428,PB14_1,0,1,Urban,Malmo,1,3K+
1,1,PB14,15.05.14,GT_AMAR_0884,18.04.21,4,17.17952002,498,0.57180692,PB14_1,0,1,Urban,Malmo,1,3K+
1,1,PB14,15.05.14,GT_AMAR_0885,18.04.21,4,15.82443357,498,0.661000589,PB14_1,0,1,Urban,Malmo,1,3K+
1,2,PB14,15.05.14,GT_AMAR_0886,18.04.21,4,11.91803763,498,0.586276032,PB14_1,0,1,Urban,Malmo,1,3K+
1,2,PB14,15.05.14,GT_AMAR_0887,18.04.21,4,15.41422419,498,0.575748186,PB14_1,0,1,Urban,Malmo,1,3K+
1,2,PB14,15.05.14,GT_AMAR_0888,18.04.21,4,14.64171901,498,0.661499339,PB14_1,0,1,Urban,Malmo,1,3K+
1,1,PB15,16.05.14,GT_AMAR_0889,18.04.21,4,12.02236634,498,0.482508339,PB15_1,0,1,Urban,Malmo,2,3K+
1,1,PB15,16.05.14,GT_AMAR_0890,18.04.21,4,13.78628146,493,0.564845903,PB15_1,0,1,Urban,Malmo,2,3K+
1,1,PB15,16.05.14,GT_AMAR_0891,18.04.21,4,11.95979021,498,0.527468822,PB15_1,0,1,Urban,Malmo,2,3K+
1,2,PB15,16.05.14,GT_AMAR_0892,18.04.21,4,13.87739757,498,0.510240924,PB15_1,0,1,Urban,Malmo,2,3K+
1,2,PB15,16.05.14,GT_AMAR_0893,18.04.21,4,10.54722888,498,0.634998118,PB15_1,0,1,Urban,Malmo,2,3K+
1,2,PB15,16.05.14,GT_AMAR_0894,18.04.21,4,13.28591971,498,0.563784338,PB15_1,0,1,Urban,Malmo,2,3K+
1,1,PB16,17.05.14,GT_AMAR_0895,18.04.21,4,13.69989667,493,0.496938807,PB16_1,0,1,Urban,Malmo,2,3K+
1,1,PB16,17.05.14,GT_AMAR_0896,18.04.21,4,13.66263088,498,0.559619169,PB16_1,0,1,Urban,Malmo,2,3K+
1,1,PB16,17.05.14,GT_AMAR_0897,18.04.21,4,13.66590702,498,0.591882118,PB16_1,0,1,Urban,Malmo,2,3K+
1,2,PB16,17.05.14,GT_AMAR_0898,18.04.21,4,14.28096653,493,0.572253143,PB16_1,0,1,Urban,Malmo,2,3K+
1,2,PB16,17.05.14,GT_AMAR_0899,18.04.21,4,14.24062608,498,0.718205412,PB16_1,0,1,Urban,Malmo,2,3K+
1,2,PB16,17.05.14,GT_AMAR_0900,18.04.21,4,14.92371051,498,0.557392212,PB16_1,0,1,Urban,Malmo,2,3K+
1,1,PB18,17.05.14,GT_AMAR_0901,18.04.21,4,16.1238788,498,0.504655167,PB18_1,0,1,Urban,Malmo,1,2K
1,1,PB18,17.05.14,GT_AMAR_0902,18.04.21,4,16.48771161,498,0.438116888,PB18_1,0,1,Urban,Malmo,1,2K
1,1,PB18,17.05.14,GT_AMAR_0903,18.04.21,4,14.42268311,498,0.48205089,PB18_1,0,1,Urban,Malmo,1,2K
1,2,PB18,17.05.14,GT_AMAR_0904,18.04.21,4,15.76361541,498,0.565213802,PB18_1,0,1,Urban,Malmo,1,2K
1,2,PB18,17.05.14,GT_AMAR_0905,18.04.21,4,17.96477423,498,0.534801329,PB18_1,0,1,Urban,Malmo,1,2K
1,2,PB18,17.05.14,GT_AMAR_0906,18.04.21,4,15.65545844,493,0.54603418,PB18_1,0,1,Urban,Malmo,1,2K
1,1,PB19,17.05.14,GT_AMAR_0907,18.04.21,4,15.97682555,498,0.635179901,PB19_1,0,1,Urban,Malmo,1,3K+
1,1,PB19,17.05.14,GT_AMAR_0908,18.04.21,4,15.94579252,493,0.557192738,PB19_1,0,1,Urban,Malmo,1,3K+
1,1,PB19,17.05.14,GT_AMAR_0909,18.04.21,4,16.68767119,493,0.549362736,PB19_1,0,1,Urban,Malmo,1,3K+
1,2,PB19,17.05.14,GT_AMAR_0910,18.04.21,4,13.84371114,493,0.44454323,PB19_1,0,1,Urban,Malmo,1,3K+
1,2,PB19,17.05.14,GT_AMAR_0911,18.04.21,4,20.20219701,493,0.467726221,PB19_1,0,1,Urban,Malmo,1,3K+
1,2,PB19,17.05.14,GT_AMAR_0912,18.04.21,4,14.90231554,498,0.510658619,PB19_1,0,1,Urban,Malmo,1,3K+
1,1,PB23,17.05.14,GT_AMAR_0913,18.04.21,4,11.88176447,493,0.468088468,PB23_1,0,1,Urban,Malmo,1,3K+
1,1,PB23,17.05.14,GT_AMAR_0914,18.04.21,4,10.95623744,493,0.54132674,PB23_1,0,1,Urban,Malmo,1,3K+
1,1,PB23,17.05.14,GT_AMAR_0915,18.04.21,4,12.84311372,493,0.539032827,PB23_1,0,1,Urban,Malmo,1,3K+
1,2,PB23,17.05.14,GT_AMAR_0916,18.04.21,4,11.75296364,493,0.517178234,PB23_1,0,1,Urban,Malmo,1,3K+
1,2,PB23,17.05.14,GT_AMAR_0917,18.04.21,4,11.99990417,493,0.472360876,PB23_1,0,1,Urban,Malmo,1,3K+
1,2,PB23,17.05.14,GT_AMAR_0918,18.04.21,4,10.53946638,498,0.464284522,PB23_1,0,1,Urban,Malmo,1,3K+
1,1,PB24,17.05.14,GT_AMAR_0919,18.04.21,4,12.53227973,493,0.513175428,PB24_1,0,1,Urban,Malmo,2,3K+
1,1,PB24,17.05.14,GT_AMAR_0920,18.04.21,4,12.6741715,493,0.474642712,PB24_1,0,1,Urban,Malmo,2,3K+
1,1,PB24,17.05.14,GT_AMAR_0921,18.04.21,4,11.00749785,493,0.40676992,PB24_1,0,1,Urban,Malmo,2,3K+
1,2,PB24,17.05.14,GT_AMAR_0922,18.04.21,4,13.31858101,493,0.568800016,PB24_1,0,1,Urban,Malmo,2,3K+
1,2,PB24,17.05.14,GT_AMAR_0923,18.04.21,4,11.93893265,498,0.594271261,PB24_1,0,1,Urban,Malmo,2,3K+
1,2,PB24,17.05.14,GT_AMAR_0924,18.04.21,4,12.48244095,493,0.594616104,PB24_1,0,1,Urban,Malmo,2,3K+
1,1,PB25,18.05.14,GT_AMAR_0925,18.04.21,4,12.23206538,498,0.467337211,PB25_1,0,1,Urban,Malmo,2,3K+
1,1,PB25,18.05.14,GT_AMAR_0926,18.04.21,4,11.41874804,493,0.492176915,PB25_1,0,1,Urban,Malmo,2,3K+
1,1,PB25,18.05.14,GT_AMAR_0927,18.04.21,4,11.31389,493,0.466604155,PB25_1,0,1,Urban,Malmo,2,3K+
1,2,PB25,18.05.14,GT_AMAR_0928,18.04.21,4,11.6107513,498,0.475807094,PB25_1,0,1,Urban,Malmo,2,3K+
1,2,PB25,18.05.14,GT_AMAR_0929,18.04.21,4,13.00065208,498,0.478582106,PB25_1,0,1,Urban,Malmo,2,3K+
1,2,PB25,18.05.14,GT_AMAR_0930,18.04.21,4,12.50762922,498,0.47136674,PB25_1,0,1,Urban,Malmo,2,3K+
1,1,PB26,18.05.14,GT_AMAR_0931,18.04.21,4,12.33948323,493,0.525243937,PB26_1,0,1,Urban,Malmo,1,2K
1,1,PB26,18.05.14,GT_AMAR_0932,18.04.21,4,13.23619134,493,0.405218271,PB26_1,0,1,Urban,Malmo,1,2K
1,1,PB26,18.05.14,GT_AMAR_0933,18.04.21,4,11.24751552,498,0.4338665,PB26_1,0,1,Urban,Malmo,1,2K
1,2,PB26,18.05.14,GT_AMAR_0934,18.04.21,4,13.45609184,493,0.374216523,PB26_1,0,1,Urban,Malmo,1,2K
1,2,PB26,18.05.14,GT_AMAR_0935,18.04.21,4,12.88295996,498,0.510486277,PB26_1,0,1,Urban,Malmo,1,2K
1,2,PB26,18.05.14,GT_AMAR_0936,18.04.21,4,11.86772747,493,0.397031711,PB26_1,0,1,Urban,Malmo,1,2K
1,2,PB27,18.05.14,GT_AMAR_0937,18.04.21,4,9.173914508,493,0.587137648,PB27_1,0,1,Urban,Malmo,2,2K
1,2,PB27,18.05.14,GT_AMAR_0938,18.04.21,4,11.82545198,493,0.538837386,PB27_1,0,1,Urban,Malmo,2,2K
1,2,PB27,18.05.14,GT_AMAR_0939,18.04.21,4,10.75394657,498,0.535842176,PB27_1,0,1,Urban,Malmo,2,2K
1,1,PB27,18.05.14,GT_AMAR_0940,18.04.21,4,15.85731778,498,0.570329198,PB27_1,0,1,Urban,Malmo,2,2K
1,1,PB27,18.05.14,GT_AMAR_0941,18.04.21,4,16.77862212,498,0.600465771,PB27_1,0,1,Urban,Malmo,2,2K
1,1,PB27,18.05.14,GT_AMAR_0942,18.04.21,4,16.65752946,493,0.43723847,PB27_1,0,1,Urban,Malmo,2,2K
1,1,MI2,09.09.18,GT_AMAR_0943,18.04.21,4,10.34798155,493,0.552010558,MI2_1,0,1,Forest,Milan,1,3K+
1,1,MI2,09.09.18,GT_AMAR_0944,18.04.21,4,9.630312615,498,0.668950951,MI2_1,0,1,Forest,Milan,1,3K+
1,1,MI2,09.09.18,GT_AMAR_0945,18.04.21,4,10.95544379,498,0.610495162,MI2_1,0,1,Forest,Milan,1,3K+
1,2,MI2,09.09.18,GT_AMAR_0946,18.04.21,4,11.09752485,493,0.558250436,MI2_1,0,1,Forest,Milan,1,3K+
1,2,MI2,09.09.18,GT_AMAR_0947,18.04.21,4,9.949699959,498,0.597145264,MI2_1,0,1,Forest,Milan,1,3K+
1,2,MI2,09.09.18,GT_AMAR_0948,18.04.21,4,9.88381037,498,0.623556846,MI2_1,0,1,Forest,Milan,1,3K+
1,1,MI3,09.09.14,GT_AMAR_0949,18.04.21,4,9.69602448,493,0.47977394,MI3_1,0,1,Forest,Milan,2,3K+
1,1,MI3,09.09.14,GT_AMAR_0950,18.04.21,4,8.905597138,642,0.40405972,MI3_1,0,1,Forest,Milan,2,3K+
1,1,MI3,09.09.14,GT_AMAR_0951,18.04.21,4,10.91881897,493,0.402440501,MI3_1,0,1,Forest,Milan,2,3K+
1,2,MI3,09.09.14,GT_AMAR_0952,18.04.21,4,9.87652568,498,0.57893728,MI3_1,0,1,Forest,Milan,2,3K+
1,2,MI3,09.09.14,GT_AMAR_0953,18.04.21,4,10.51379939,493,0.471152932,MI3_1,0,1,Forest,Milan,2,3K+
1,2,MI3,09.09.14,GT_AMAR_0954,18.04.21,4,9.727497178,493,0.514461579,MI3_1,0,1,Forest,Milan,2,3K+
1,1,MI4,10.09.14,GT_AMAR_0955,18.04.21,4,13.05033384,498,0.542971722,MI4_1,0,1,Forest,Milan,1,3K+
1,1,MI4,10.09.14,GT_AMAR_0956,18.04.21,4,12.42502819,498,0.624317748,MI4_1,0,1,Forest,Milan,1,3K+
1,1,MI4,10.09.14,GT_AMAR_0957,18.04.21,4,13.45943786,498,0.595127056,MI4_1,0,1,Forest,Milan,1,3K+
1,2,MI4,10.09.14,GT_AMAR_0958,18.04.21,4,12.20442127,498,0.595938652,MI4_1,0,1,Forest,Milan,1,3K+
1,2,MI4,10.09.14,GT_AMAR_0959,18.04.21,4,14.17619509,498,0.60238561,MI4_1,0,1,Forest,Milan,1,3K+
1,2,MI4,10.09.14,GT_AMAR_0960,18.04.21,4,10.44609243,498,0.572096335,MI4_1,0,1,Forest,Milan,1,3K+
1,1,MI5,10.09.14,GT_AMAR_0961,18.04.21,4,11.27448446,493,0.611965007,MI5_1,0,1,Forest,Milan,1,2K
1,1,MI5,10.09.14,GT_AMAR_0962,18.04.21,4,12.03234265,498,0.651405538,MI5_1,0,1,Forest,Milan,1,2K
1,1,MI5,10.09.14,GT_AMAR_0963,18.04.21,4,13.06606213,498,0.589067739,MI5_1,0,1,Forest,Milan,1,2K
1,2,MI5,10.09.14,GT_AMAR_0964,18.04.21,4,10.4098716,498,0.569061693,MI5_1,0,1,Forest,Milan,1,2K
1,2,MI5,10.09.14,GT_AMAR_0965,18.04.21,4,16.03022131,498,0.418456597,MI5_1,0,1,Forest,Milan,1,2K
1,2,MI5,10.09.14,GT_AMAR_0966,18.04.21,4,13.29324486,498,0.55476766,MI5_1,0,1,Forest,Milan,1,2K
1,1,MI9,10.09.14,GT_AMAR_0967,24.04.21,4,14.00985182,498,0.447148344,MI9_1,0,1,Forest,Milan,2,2K
1,1,MI9,10.09.14,GT_AMAR_0968,24.04.21,4,13.36321151,498,0.351389041,MI9_1,0,1,Forest,Milan,2,2K
1,1,MI9,10.09.14,GT_AMAR_0969,24.04.21,4,13.50113725,493,0.348691821,MI9_1,0,1,Forest,Milan,2,2K
1,2,MI9,10.09.14,GT_AMAR_0970,24.04.21,4,12.92297665,642,0.230848797,MI9_1,0,1,Forest,Milan,2,2K
1,2,MI9,10.09.14,GT_AMAR_0971,24.04.21,4,15.29472583,493,0.390910846,MI9_1,0,1,Forest,Milan,2,2K
1,2,MI9,10.09.14,GT_AMAR_0972,24.04.21,4,13.43188722,493,0.402358632,MI9_1,0,1,Forest,Milan,2,2K
1,1,MI10,10.09.14,GT_AMAR_0973,24.04.21,4,10.94723181,498,0.600281082,MI10_1,0,1,Forest,Milan,1,3K+
1,1,MI10,10.09.14,GT_AMAR_0974,24.04.21,4,12.01532636,498,0.633701253,MI10_1,0,1,Forest,Milan,1,3K+
1,1,MI10,10.09.14,GT_AMAR_0975,24.04.21,4,11.37200241,493,0.511877782,MI10_1,0,1,Forest,Milan,1,3K+
1,2,MI10,10.09.14,GT_AMAR_0976,24.04.21,4,12.02555878,498,0.509554778,MI10_1,0,1,Forest,Milan,1,3K+
1,2,MI10,10.09.14,GT_AMAR_0977,24.04.21,4,12.03276663,498,0.591407099,MI10_1,0,1,Forest,Milan,1,3K+
1,2,MI10,10.09.14,GT_AMAR_0978,24.04.21,4,9.868664377,498,0.646911924,MI10_1,0,1,Forest,Milan,1,3K+
1,1,MI11,11.09.14,GT_AMAR_0979,24.04.21,4,11.85598249,498,0.448045242,MI11_1,0,1,Forest,Milan,1,2K
1,1,MI11,11.09.14,GT_AMAR_0980,24.04.21,4,10.38657462,498,0.416954237,MI11_1,0,1,Forest,Milan,1,2K
1,1,MI11,11.09.14,GT_AMAR_0981,24.04.21,4,13.28634173,498,0.514445746,MI11_1,0,1,Forest,Milan,1,2K
1,2,MI11,11.09.14,GT_AMAR_0982,24.04.21,4,12.97945074,498,0.534167738,MI11_1,0,1,Forest,Milan,1,2K
